Time,"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
529,-3.923905,-3.882843,-0.5,1.042075,-0.0179772,-7.504602e-18,0.4967169
529,-3.791816,-3.882843,-0.5,1.045924,-0.01943093,-1.888403e-18,0.4926732
529,-3.659727,-3.882843,-0.5,1.050091,-0.02097599,7.504602e-18,0.488273
529,-3.527638,-3.882843,-0.5,1.054597,-0.02261292,3.884608e-18,0.4834887
529,-3.395549,-3.882843,-0.5,1.059464,-0.0243411,-3.133917e-18,0.4782918
529,-3.26346,-3.882843,-0.5,1.064712,-0.02615845,-3.465265e-18,0.4726523
529,-3.131371,-3.882843,-0.5,1.070364,-0.02806123,2.234079e-32,0.4665394
529,-2.999282,-3.882843,-0.5,1.076439,-0.03004371,-3.553261e-18,0.4599219
529,-2.867193,-3.882843,-0.5,1.082956,-0.03209789,0,0.452768
529,-2.735104,-3.882843,-0.5,1.089933,-0.0342132,0,0.4450464
529,-2.603015,-3.882843,-0.5,1.097386,-0.0363762,0,0.4367265
529,-2.470926,-3.882843,-0.5,1.105325,-0.03857033,3.184924e-18,0.427779
529,-2.338837,-3.882843,-0.5,1.11376,-0.04077571,5.392604e-32,0.4181772
529,-2.206748,-3.882843,-0.5,1.122693,-0.04296894,-3.184924e-18,0.4078974
529,-2.074659,-3.882843,-0.5,1.132123,-0.04512312,7.511127e-33,0.3969204
529,-1.94257,-3.882843,-0.5,1.142039,-0.04720788,-7.121207e-19,0.3852324
529,-1.810481,-3.882843,-0.5,1.152427,-0.04918962,-4.256305e-32,0.3728263
529,-1.678392,-3.882843,-0.5,1.16326,-0.05103193,7.121207e-19,0.3597029
529,-1.546303,-3.882843,-0.5,1.174505,-0.05269627,6.162976e-33,0.3458744
529,-1.414214,-3.882843,-0.5,1.186328,-0.05392773,8.217286e-23,0.3311347
529,-10,-3.728553,-0.5,1,0,0,0.5386343
529,-9.867911,-3.728553,-0.5,1.000008,-8.82125e-05,4.836338e-18,0.5386512
529,-9.735822,-3.728553,-0.5,1.000027,-0.0001746741,-9.387171e-18,0.5386809
529,-9.603733,-3.728553,-0.5,1.000061,-0.0002601564,7.023668e-18,0.5386978
529,-9.471643,-3.728553,-0.5,1.000108,-0.0003454598,4.805224e-17,0.5386984
529,-9.339555,-3.728553,-0.5,1.000167,-0.0004313609,3.511086e-18,0.5386841
529,-9.207466,-3.728553,-0.5,1.000241,-0.0005186367,-2.637441e-17,0.5386553
529,-9.075377,-3.728553,-0.5,1.000327,-0.0006080746,-1.756451e-18,0.5386117
529,-8.943288,-3.728553,-0.5,1.000428,-0.0007004777,1.755302e-18,0.5385527
529,-8.811199,-3.728553,-0.5,1.000544,-0.0007966703,3.51032e-18,0.538478
529,-8.67911,-3.728553,-0.5,1.000674,-0.0008975049,3.509692e-18,0.5383869
529,-8.547021,-3.728553,-0.5,1.000821,-0.001003868,5.264131e-18,0.5382787
529,-8.414931,-3.728553,-0.5,1.000984,-0.001116689,5.264228e-18,0.5381523
529,-8.282843,-3.728553,-0.5,1.001166,-0.001236943,1.754772e-18,0.5380069
529,-8.150754,-3.728553,-0.5,1.001366,-0.001365663,1.752662e-18,0.537841
529,-8.018664,-3.728553,-0.5,1.001588,-0.001503944,3.504639e-18,0.5376534
529,-7.886576,-3.728553,-0.5,1.001831,-0.001652953,1.751977e-18,0.5374426
529,-7.754487,-3.728553,-0.5,1.002099,-0.001813935,-2.336611e-18,0.5372065
529,-7.622397,-3.728553,-0.5,1.002392,-0.001988224,2.393507e-17,0.5369434
529,-7.490309,-3.728553,-0.5,1.002714,-0.002177251,5.836361e-18,0.536651
529,-7.35822,-3.728553,-0.5,1.003066,-0.002382551,-2.043532e-17,0.5363268
529,-7.22613,-3.728553,-0.5,1.003451,-0.002605777,1.745872e-18,0.5359682
529,-7.094041,-3.728553,-0.5,1.003873,-0.002848705,3.490314e-18,0.5355721
529,-6.961953,-3.728553,-0.5,1.004334,-0.003113249,1.744443e-18,0.5351352
529,-6.829864,-3.728553,-0.5,1.004838,-0.003401468,0,0.534654
529,-6.697774,-3.728553,-0.5,1.005389,-0.003715578,-1.741872e-18,0.5341243
529,-6.565685,-3.728553,-0.5,1.005991,-0.004057961,-1.162086e-18,0.5335417
529,-6.433597,-3.728553,-0.5,1.006649,-0.004431178,-5.211975e-18,0.5329015
529,-6.301507,-3.728553,-0.5,1.007368,-0.004837978,2.307314e-18,0.5321983
529,-6.169418,-3.728553,-0.5,1.008154,-0.005281305,-1.212527e-17,0.5314263
529,-6.037329,-3.728553,-0.5,1.009012,-0.005764311,-8.095037e-18,0.5305791
529,-5.905241,-3.728553,-0.5,1.00995,-0.006290358,1.21337e-17,0.5296499
529,-5.773151,-3.728553,-0.5,1.010974,-0.00686303,8.039697e-18,0.5286307
529,-5.641062,-3.728553,-0.5,1.012093,-0.007486127,1.92593e-32,0.5275135
529,-5.508973,-3.728553,-0.5,1.013315,-0.008163674,3.962462e-18,0.5262891
529,-5.376884,-3.728553,-0.5,1.014649,-0.008899912,-5.238529e-32,0.5249476
529,-5.244795,-3.728553,-0.5,1.016106,-0.009699292,-1.029665e-17,0.523478
529,-5.112706,-3.728553,-0.5,1.017695,-0.01056646,1.131898e-17,0.5218687
529,-4.980617,-3.728553,-0.5,1.019429,-0.01150622,9.597954e-18,0.5201068
529,-4.848528,-3.728553,-0.5,1.021321,-0.01252353,-7.922483e-18,0.5181783
529,-4.716439,-3.728553,-0.5,1.023384,-0.01362344,-7.902573e-18,0.5160682
529,-4.58435,-3.728553,-0.5,1.025632,-0.01481105,0,0.5137599
529,-4.452261,-3.728553,-0.5,1.028082,-0.01609143,-1.657657e-18,0.5112356
529,-4.320172,-3.728553,-0.5,1.030749,-0.01746952,-3.305566e-18,0.5084762
529,-4.188083,-3.728553,-0.5,1.033651,-0.01895006,-3.285189e-18,0.505461
529,-4.055994,-3.728553,-0.5,1.036807,-0.02053742,-4.888661e-18,0.5021678
529,-3.923905,-3.728553,-0.5,1.040237,-0.02223548,-1.401223e-17,0.4985726
529,-3.791816,-3.728553,-0.5,1.043961,-0.02404741,-6.424784e-18,0.4946499
529,-3.659727,-3.728553,-0.5,1.048,-0.02597547,1.16731e-18,0.4903727
529,-3.527638,-3.728553,-0.5,1.052377,-0.02802078,-4.212506e-18,0.4857121
529,-3.395549,-3.728553,-0.5,1.057114,-0.03018299,-1.094128e-17,0.4806378
529,-3.26346,-3.728553,-0.5,1.062235,-0.03246003,-1.121594e-17,0.475118
529,-3.131371,-3.728553,-0.5,1.067761,-0.03484768,-4.629198e-18,0.4691198
529,-2.999282,-3.728553,-0.5,1.073716,-0.03733928,-4.818933e-18,0.4626092
529,-2.867193,-3.728553,-0.5,1.08012,-0.03992526,-1.508146e-18,0.4555515
529,-2.735104,-3.728553,-0.5,1.086995,-0.04259277,0,0.4479119
529,-2.603015,-3.728553,-0.5,1.094357,-0.04532529,0,0.4396559
529,-2.470926,-3.728553,-0.5,1.102223,-0.04810222,4.486262e-19,0.4307503
529,-2.338837,-3.728553,-0.5,1.110602,-0.0508986,-3.882337e-18,0.4211638
529,-2.206748,-3.728553,-0.5,1.119501,-0.05368486,-3.276944e-18,0.4108682
529,-2.074659,-3.728553,-0.5,1.128922,-0.0564267,2.329576e-18,0.3998395
529,-1.94257,-3.728553,-0.5,1.138855,-0.05908515,-1.390733e-18,0.3880594
529,-1.810481,-3.728553,-0.5,1.149288,-0.06161684,-2.43095e-18,0.3755165
529,-1.678392,-3.728553,-0.5,1.160196,-0.06397451,-9.153759e-19,0.3622078
529,-1.546303,-3.728553,-0.5,1.171543,-0.06610784,-1.150716e-18,0.3481424
529,-1.414214,-3.728553,-0.5,1.183518,-0.06769203,5.414571e-23,0.3331013
529,-10,-3.574264,-0.5,1,0,0,0.5387588
529,-9.867911,-3.574264,-0.5,1.000007,-0.0001036115,1.757005e-18,0.5387745
529,-9.735822,-3.574264,-0.5,1.000026,-0.0002051644,-1.290091e-17,0.5388021
529,-9.603733,-3.574264,-0.5,1.000057,-0.0003055659,1.757076e-18,0.5388179
529,-9.471643,-3.574264,-0.5,1.0001,-0.0004057578,5.275837e-17,0.5388185
529,-9.339555,-3.574264,-0.5,1.000156,-0.0005066535,7.028198e-18,0.5388052
529,-9.207466,-3.574264,-0.5,1.000224,-0.000609167,-3.107209e-17,0.5387783
529,-9.075377,-3.574264,-0.5,1.000305,-0.0007142242,-1.422828e-22,0.5387377
529,-8.943288,-3.574264,-0.5,1.000399,-0.0008227694,5.26996e-18,0.5386828
529,-8.811199,-3.574264,-0.5,1.000506,-0.0009357726,1.75779e-18,0.5386131
529,-8.67911,-3.574264,-0.5,1.000628,-0.001054237,-1.755392e-18,0.5385283
529,-8.547021,-3.574264,-0.5,1.000764,-0.001179205,1.754687e-18,0.5384274
529,-8.414931,-3.574264,-0.5,1.000917,-0.001311771,1.754687e-18,0.5383097
529,-8.282843,-3.574264,-0.5,1.001086,-0.001453083,1.540744e-32,0.5381741
529,-8.150754,-3.574264,-0.5,1.001273,-0.001604359,0,0.5380195
529,-8.018664,-3.574264,-0.5,1.001479,-0.001766889,0,0.5378447
529,-7.886576,-3.574264,-0.5,1.001706,-0.001942048,1.753284e-18,0.537648
529,-7.754487,-3.574264,-0.5,1.001955,-0.002131305,1.578074e-17,0.5374278
529,-7.622397,-3.574264,-0.5,1.002229,-0.002336233,9.92889e-18,0.5371824
529,-7.490309,-3.574264,-0.5,1.002528,-0.002558523,-1.052579e-17,0.5369095
529,-7.35822,-3.574264,-0.5,1.002857,-0.002799988,3.49195e-18,0.536607
529,-7.22613,-3.574264,-0.5,1.003217,-0.00306258,1.747959e-18,0.5362722
529,-7.094041,-3.574264,-0.5,1.00361,-0.003348404,-1.139943e-20,0.5359022
529,-6.961953,-3.574264,-0.5,1.00404,-0.003659723,-9.398538e-32,0.5354941
529,-6.829864,-3.574264,-0.5,1.004511,-0.003998977,-1.165002e-17,0.5350443
529,-6.697774,-3.574264,-0.5,1.005026,-0.004368795,-6.977283e-18,0.5345489
529,-6.565685,-3.574264,-0.5,1.005589,-0.004772005,-3.487085e-18,0.534004
529,-6.433597,-3.574264,-0.5,1.006204,-0.00521165,1.348151e-32,0.5334047
529,-6.301507,-3.574264,-0.5,1.006877,-0.005691003,1.968373e-17,0.5327461
529,-6.169418,-3.574264,-0.5,1.007612,-0.00621357,-5.188215e-18,0.5320227
529,-6.037329,-3.574264,-0.5,1.008417,-0.006783115,-1.446512e-17,0.5312282
529,-5.905241,-3.574264,-0.5,1.009296,-0.007403656,8.681665e-18,0.530356
529,-5.773151,-3.574264,-0.5,1.010257,-0.008079484,2.295407e-18,0.5293989
529,-5.641062,-3.574264,-0.5,1.011307,-0.008815164,1.155558e-32,0.5283487
529,-5.508973,-3.574264,-0.5,1.012455,-0.009615534,1.200189e-17,0.5271965
529,-5.376884,-3.574264,-0.5,1.01371,-0.01048571,-9.244464e-33,0.5259329
529,-5.244795,-3.574264,-0.5,1.015081,-0.01143107,-1.602246e-17,0.5245472
529,-5.112706,-3.574264,-0.5,1.016579,-0.01245726,7.941606e-18,0.5230278
529,-4.980617,-3.574264,-0.5,1.018215,-0.01357013,1.582759e-17,0.5213622
529,-4.848528,-3.574264,-0.5,1.020002,-0.01477574,-4.549542e-18,0.5195366
529,-4.716439,-3.574264,-0.5,1.021954,-0.01608031,-9.056238e-18,0.5175359
529,-4.58435,-3.574264,-0.5,1.024084,-0.01749014,3.379291e-18,0.5153437
529,-4.452261,-3.574264,-0.5,1.026408,-0.01901152,0,0.5129424
529,-4.320172,-3.574264,-0.5,1.028944,-0.02065069,0,0.5103124
529,-4.188083,-3.574264,-0.5,1.031707,-0.02241366,0,0.5074329
529,-4.055994,-3.574264,-0.5,1.034719,-0.02430606,1.911906e-18,0.504281
529,-3.923905,-3.574264,-0.5,1.037999,-0.02633299,-7.571427e-18,0.5008322
529,-3.791816,-3.574264,-0.5,1.041567,-0.02849878,-5.159169e-18,0.4970602
529,-3.659727,-3.574264,-0.5,1.045447,-0.03080672,1.103756e-18,0.4929365
529,-3.527638,-3.574264,-0.5,1.049662,-0.03325879,2.037696e-18,0.488431
529,-3.395549,-3.574264,-0.5,1.054236,-0.03585527,3.133917e-18,0.4835114
529,-3.26346,-3.574264,-0.5,1.059194,-0.03859438,-2.124186e-18,0.4781436
529,-3.131371,-3.574264,-0.5,1.064561,-0.04147183,1.213336e-32,0.4722921
529,-2.999282,-3.574264,-0.5,1.070361,-0.04448034,8.474092e-33,0.4659194
529,-2.867193,-3.574264,-0.5,1.07662,-0.04760912,-7.70372e-34,0.4589873
529,-2.735104,-3.574264,-0.5,1.08336,-0.05084337,0,0.4514567
529,-2.603015,-3.574264,-0.5,1.090603,-0.05416368,-1.445748e-18,0.4432884
529,-2.470926,-3.574264,-0.5,1.098367,-0.05754557,-1.251552e-18,0.434444
529,-2.338837,-3.574264,-0.5,1.106668,-0.060959,1.74153e-18,0.4248864
529,-2.206748,-3.574264,-0.5,1.115515,-0.06436802,-1.610204e-18,0.4145815
529,-2.074659,-3.574264,-0.5,1.124912,-0.06773058,-3.157538e-18,0.4034992
529,-1.94257,-3.574264,-0.5,1.134856,-0.07099845,-7.178852e-19,0.391615
529,-1.810481,-3.574264,-0.5,1.145334,-0.07411756,-1.227177e-18,0.3789119
529,-1.678392,-3.574264,-0.5,1.156322,-0.07702852,-1.690048e-18,0.3653814
529,-1.546303,-3.574264,-0.5,1.167787,-0.07966769,-1.180756e-18,0.3510286
529,-1.414214,-3.574264,-0.5,1.179944,-0.0816364,1.956572e-21,0.3356151
529,-10,-3.419975,-0.5,1,0,0,0.5389025
529,-9.867911,-3.419975,-0.5,1.000006,-0.0001178267,-3.080523e-18,0.5389169
529,-9.735822,-3.419975,-0.5,1.000023,-0.0002333102,-2.169093e-17,0.5389422
529,-9.603733,-3.419975,-0.5,1.000052,-0.0003474832,-7.030379e-18,0.5389566
529,-9.471643,-3.419975,-0.5,1.000092,-0.0004614184,3.753117e-17,0.5389571
529,-9.339555,-3.419975,-0.5,1.000143,-0.0005761564,1.756561e-18,0.5389449
529,-9.207466,-3.419975,-0.5,1.000205,-0.0006927378,-2.111415e-17,0.5389203
529,-9.075377,-3.419975,-0.5,1.000279,-0.0008122172,1.756451e-18,0.5388831
529,-8.943288,-3.419975,-0.5,1.000365,-0.0009356703,9.860761e-32,0.5388328
529,-8.811199,-3.419975,-0.5,1.000463,-0.001064202,7.087422e-32,0.5387692
529,-8.67911,-3.419975,-0.5,1.000574,-0.001198954,0,0.5386915
529,-8.547021,-3.419975,-0.5,1.000699,-0.001341118,-5.267995e-18,0.5385991
529,-8.414931,-3.419975,-0.5,1.000838,-0.001491938,-1.05349e-17,0.5384914
529,-8.282843,-3.419975,-0.5,1.000993,-0.001652726,-5.266907e-18,0.5383673
529,-8.150754,-3.419975,-0.5,1.001164,-0.00182487,0,0.5382257
529,-8.018664,-3.419975,-0.5,1.001353,-0.002009842,0,0.5380655
529,-7.886576,-3.419975,-0.5,1.001561,-0.002209214,2.349635e-32,0.5378853
529,-7.754487,-3.419975,-0.5,1.001789,-0.002424664,8.184552e-18,0.5376836
529,-7.622397,-3.419975,-0.5,1.00204,-0.002657991,-2.041486e-32,0.5374586
529,-7.490309,-3.419975,-0.5,1.002314,-0.002911128,-8.184552e-18,0.5372084
529,-7.35822,-3.419975,-0.5,1.002615,-0.003186151,2.043661e-17,0.5369309
529,-7.22613,-3.419975,-0.5,1.002945,-0.003485298,-9.244464e-32,0.5366237
529,-7.094041,-3.419975,-0.5,1.003306,-0.003810979,-4.110227e-18,0.5362841
529,-6.961953,-3.419975,-0.5,1.003701,-0.004165794,-1.432892e-31,0.5359092
529,-6.829864,-3.419975,-0.5,1.004133,-0.004552545,-1.632638e-17,0.5354959
529,-6.697774,-3.419975,-0.5,1.004606,-0.004974255,1.741872e-18,0.5350406
529,-6.565685,-3.419975,-0.5,1.005123,-0.005434181,3.481882e-18,0.5345392
529,-6.433597,-3.419975,-0.5,1.005689,-0.005935831,1.740011e-18,0.5339876
529,-6.301507,-3.419975,-0.5,1.006307,-0.006482982,8.108904e-18,0.5333809
529,-6.169418,-3.419975,-0.5,1.006985,-0.00707969,-8.103353e-18,0.5327139
529,-6.037329,-3.419975,-0.5,1.007726,-0.007730311,-9.839441e-18,0.5319809
529,-5.905241,-3.419975,-0.5,1.008536,-0.008439513,4.645256e-18,0.5311754
529,-5.773151,-3.419975,-0.5,1.009423,-0.009212282,-1.727561e-18,0.5302905
529,-5.641062,-3.419975,-0.5,1.010393,-0.01005394,0,0.5293185
529,-5.508973,-3.419975,-0.5,1.011455,-0.01097015,1.203836e-17,0.528251
529,-5.376884,-3.419975,-0.5,1.012617,-0.01196689,8.397055e-32,0.5270786
529,-5.244795,-3.419975,-0.5,1.013888,-0.01305051,-1.203836e-17,0.5257912
529,-5.112706,-3.419975,-0.5,1.015278,-0.01422764,1.195179e-17,0.5243775
529,-4.980617,-3.419975,-0.5,1.0168,-0.01550525,7.92502e-18,0.5228251
529,-4.848528,-3.419975,-0.5,1.018464,-0.01689054,-1.195179e-17,0.5211207
529,-4.716439,-3.419975,-0.5,1.020284,-0.01839095,-3.97841e-18,0.5192493
529,-4.58435,-3.419975,-0.5,1.022274,-0.02001408,6.085939e-32,0.5171947
529,-4.452261,-3.419975,-0.5,1.02445,-0.0217676,-3.94661e-18,0.5149391
529,-4.320172,-3.419975,-0.5,1.026829,-0.02365912,0,0.5124631
529,-4.188083,-3.419975,-0.5,1.029428,-0.02569612,0,0.5097453
529,-4.055994,-3.419975,-0.5,1.032266,-0.02788569,3.834682e-18,0.5067626
529,-3.923905,-3.419975,-0.5,1.035366,-0.03023439,-3.795714e-18,0.5034898
529,-3.791816,-3.419975,-0.5,1.038747,-0.03274799,-3.834682e-18,0.4998994
529,-3.659727,-3.419975,-0.5,1.042435,-0.03543112,3.795714e-18,0.4959618
529,-3.527638,-3.419975,-0.5,1.046453,-0.03828697,3.708446e-18,0.4916452
529,-3.395549,-3.419975,-0.5,1.050828,-0.04131684,3.135913e-18,0.4869151
529,-3.26346,-3.419975,-0.5,1.055586,-0.04451969,2.526863e-18,0.4817348
529,-3.131371,-3.419975,-0.5,1.060755,-0.04789158,4.629198e-18,0.4760656
529,-2.999282,-3.419975,-0.5,1.066362,-0.05142508,3.037948e-18,0.4698665
529,-2.867193,-3.419975,-0.5,1.072437,-0.05510864,1.508146e-18,0.4630945
529,-2.735104,-3.419975,-0.5,1.079005,-0.05892588,0,0.4557057
529,-2.603015,-3.419975,-0.5,1.086092,-0.06285487,-1.040002e-32,0.4476549
529,-2.470926,-3.419975,-0.5,1.093721,-0.06686746,-2.214819e-32,0.4388973
529,-2.338837,-3.419975,-0.5,1.101913,-0.07092861,1.586568e-18,0.4293889
529,-2.206748,-3.419975,-0.5,1.110681,-0.07499587,1.444447e-32,0.419088
529,-2.074659,-3.419975,-0.5,1.120035,-0.07901897,-1.586568e-18,0.4079567
529,-1.94257,-3.419975,-0.5,1.129974,-0.08293972,-7.337615e-19,0.3959626
529,-1.810481,-3.419975,-0.5,1.140489,-0.08669221,-2.349635e-32,0.383081
529,-1.678392,-3.419975,-0.5,1.151559,-0.09020342,7.337615e-19,0.3692962
529,-1.546303,-3.419975,-0.5,1.16315,-0.09339441,5.585197e-33,0.3546079
529,-1.414214,-3.419975,-0.5,1.175515,-0.09578798,-7.308326e-23,0.3387499
529,-10,-3.265685,-0.5,1,0,0,0.5390639
529,-9.867911,-3.265685,-0.5,1.000006,-0.0001306942,6.456038e-18,0.5390767
529,-9.735822,-3.265685,-0.5,1.000021,-0.0002587865,-1.642176e-17,0.5390993
529,-9.603733,-3.265685,-0.5,1.000046,-0.0003854242,-2.937512e-18,0.5391122
529,-9.471643,-3.265685,-0.5,1.000082,-0.0005117991,3.284977e-17,0.5391126
529,-9.339555,-3.265685,-0.5,1.000128,-0.0006390671,9.397328e-18,0.5391018
529,-9.207466,-3.265685,-0.5,1.000183,-0.0007683844,-1.818076e-17,0.5390797
529,-9.075377,-3.265685,-0.5,1.00025,-0.0009009227,-1.642538e-17,0.5390464
529,-8.943288,-3.265685,-0.5,1.000327,-0.001037877,-5.26996e-18,0.5390014
529,-8.811199,-3.265685,-0.5,1.000414,-0.001180476,-3.513183e-18,0.5389444
529,-8.67911,-3.265685,-0.5,1.000514,-0.001329989,0,0.5388747
529,-8.547021,-3.265685,-0.5,1.000626,-0.00148774,4.622232e-33,0.538792
529,-8.414931,-3.265685,-0.5,1.000751,-0.001655114,9.244464e-33,0.5386955
529,-8.282843,-3.265685,-0.5,1.000889,-0.001833571,3.081488e-33,0.5385842
529,-8.150754,-3.265685,-0.5,1.001042,-0.002024655,1.756097e-18,0.5384573
529,-8.018664,-3.265685,-0.5,1.001211,-0.002230008,3.51176e-18,0.5383136
529,-7.886576,-3.265685,-0.5,1.001398,-0.002451379,2.378922e-21,0.538152
529,-7.754487,-3.265685,-0.5,1.001602,-0.002690642,-1.751243e-18,0.537971
529,-7.622397,-3.265685,-0.5,1.001827,-0.002949803,-1.751983e-18,0.5377691
529,-7.490309,-3.265685,-0.5,1.002073,-0.00323102,-5.260727e-18,0.5375444
529,-7.35822,-3.265685,-0.5,1.002343,-0.003536615,1.109772e-17,0.5372951
529,-7.22613,-3.265685,-0.5,1.002639,-0.003869089,-7.007925e-18,0.537019
529,-7.094041,-3.265685,-0.5,1.002963,-0.004231141,-1.519664e-17,0.5367137
529,-6.961953,-3.265685,-0.5,1.003318,-0.004625684,3.49868e-18,0.5363764
529,-6.829864,-3.265685,-0.5,1.003707,-0.005055862,4.070632e-18,0.5360043
529,-6.697774,-3.265685,-0.5,1.004132,-0.005525071,1.047474e-17,0.535594
529,-6.565685,-3.265685,-0.5,1.004598,-0.006036971,6.97936e-18,0.535142
529,-6.433597,-3.265685,-0.5,1.005107,-0.006595516,8.726195e-18,0.5346443
529,-6.301507,-3.265685,-0.5,1.005666,-0.007204965,3.501161e-18,0.5340964
529,-6.169418,-3.265685,-0.5,1.006277,-0.007869903,-2.086414e-17,0.5334934
529,-6.037329,-3.265685,-0.5,1.006946,-0.008595261,-1.043187e-17,0.53283
529,-5.905241,-3.265685,-0.5,1.007679,-0.009386335,8.699505e-18,0.5321002
529,-5.773151,-3.265685,-0.5,1.008481,-0.0102488,0,0.5312975
529,-5.641062,-3.265685,-0.5,1.009361,-0.01118871,0,0.5304145
529,-5.508973,-3.265685,-0.5,1.010324,-0.01221255,7.476798e-18,0.5294434
529,-5.376884,-3.265685,-0.5,1.01138,-0.0133272,5.183443e-18,0.5283751
529,-5.244795,-3.265685,-0.5,1.012537,-0.01453993,-5.737469e-18,0.5272
529,-5.112706,-3.265685,-0.5,1.013804,-0.01585844,6.814857e-18,0.5259072
529,-4.980617,-3.265685,-0.5,1.015194,-0.0172908,2.271813e-18,0.5244848
529,-4.848528,-3.265685,-0.5,1.016716,-0.01884543,-1.878697e-17,0.5229197
529,-4.716439,-3.265685,-0.5,1.018385,-0.02053107,-1.308329e-17,0.5211973
529,-4.58435,-3.265685,-0.5,1.020214,-0.02235669,-1.358916e-17,0.5193015
529,-4.452261,-3.265685,-0.5,1.022219,-0.02433144,-7.923185e-18,0.5172147
529,-4.320172,-3.265685,-0.5,1.024415,-0.02646451,6.75065e-18,0.5149174
529,-4.188083,-3.265685,-0.5,1.026822,-0.02876498,5.044319e-18,0.5123881
529,-4.055994,-3.265685,-0.5,1.029459,-0.03124166,5.26634e-18,0.5096033
529,-3.923905,-3.265685,-0.5,1.032346,-0.03390283,9.683036e-21,0.506537
529,-3.791816,-3.265685,-0.5,1.035508,-0.03675599,-1.980245e-18,0.5031608
529,-3.659727,-3.265685,-0.5,1.038967,-0.03980751,4.82066e-18,0.4994439
529,-3.527638,-3.265685,-0.5,1.042751,-0.04306219,6.958821e-18,0.4953524
529,-3.395549,-3.265685,-0.5,1.046887,-0.04652283,1.117039e-32,0.4908498
529,-3.26346,-3.265685,-0.5,1.051405,-0.05018964,-3.738414e-18,0.4858965
529,-3.131371,-3.265685,-0.5,1.056333,-0.05405957,0,0.48045
529,-2.999282,-3.265685,-0.5,1.061705,-0.05812564,0,0.4744651
529,-2.867193,-3.265685,-0.5,1.06755,-0.06237609,0,0.4678938
529,-2.735104,-3.265685,-0.5,1.073902,-0.06679351,-3.017392e-18,0.4606861
529,-2.603015,-3.265685,-0.5,1.080789,-0.07135394,-8.983608e-18,0.4527902
529,-2.470926,-3.265685,-0.5,1.088242,-0.07602593,-8.910567e-18,0.4441534
529,-2.338837,-3.265685,-0.5,1.096285,-0.08076961,-4.160297e-18,0.434723
529,-2.206748,-3.265685,-0.5,1.104939,-0.08553596,-7.003866e-18,0.4244481
529,-2.074659,-3.265685,-0.5,1.114218,-0.09026612,-8.485484e-18,0.413281
529,-1.94257,-3.265685,-0.5,1.124128,-0.09489112,-2.868202e-18,0.4011793
529,-1.810481,-3.265685,-0.5,1.134664,-0.09933192,6.32143e-18,0.3881082
529,-1.678392,-3.265685,-0.5,1.145807,-0.1035001,8.886477e-18,0.3740425
529,-1.546303,-3.265685,-0.5,1.157524,-0.107299,2.394411e-18,0.358974
529,-1.414214,-3.265685,-0.5,1.170119,-0.1101676,1.091965e-22,0.3425992
529,-10,-3.111396,-0.5,1,0,0,0.539241
529,-9.867911,-3.111396,-0.5,1.000005,-0.0001420646,1.775446e-17,0.5392522
529,-9.735822,-3.111396,-0.5,1.000018,-0.0002812977,-1.467274e-17,0.5392718
529,-9.603733,-3.111396,-0.5,1.00004,-0.0004189486,-1.115719e-17,0.539283
529,-9.471643,-3.111396,-0.5,1.000071,-0.0005563149,4.458907e-17,0.5392835
529,-9.339555,-3.111396,-0.5,1.000111,-0.0006946553,3.285661e-17,0.5392739
529,-9.207466,-3.111396,-0.5,1.00016,-0.0008352288,-2.46447e-17,0.5392547
529,-9.075377,-3.111396,-0.5,1.000217,-0.0009793111,-3.285661e-17,0.5392256
529,-8.943288,-3.111396,-0.5,1.000284,-0.001128204,0,0.5391864
529,-8.811199,-3.111396,-0.5,1.000361,-0.001283246,0,0.5391366
529,-8.67911,-3.111396,-0.5,1.000448,-0.00144582,-1.758093e-18,0.539076
529,-8.547021,-3.111396,-0.5,1.000545,-0.001617369,-3.161157e-21,0.5390038
529,-8.414931,-3.111396,-0.5,1.000654,-0.001799405,5.267066e-18,0.5389195
529,-8.282843,-3.111396,-0.5,1.000775,-0.001993518,3.512134e-18,0.5388224
529,-8.150754,-3.111396,-0.5,1.000908,-0.002201395,-3.466674e-33,0.5387117
529,-8.018664,-3.111396,-0.5,1.001056,-0.002424829,0,0.5385863
529,-7.886576,-3.111396,-0.5,1.001218,-0.002665732,1.92593e-33,0.5384451
529,-7.754487,-3.111396,-0.5,1.001397,-0.002926151,-4.099715e-18,0.5382869
529,-7.622397,-3.111396,-0.5,1.001593,-0.003208281,-6.240013e-32,0.5381103
529,-7.490309,-3.111396,-0.5,1.001808,-0.003514487,4.099715e-18,0.5379139
529,-7.35822,-3.111396,-0.5,1.002044,-0.003847311,4.091633e-18,0.5376957
529,-7.22613,-3.111396,-0.5,1.002303,-0.004209498,2.696302e-32,0.5374539
529,-7.094041,-3.111396,-0.5,1.002587,-0.004604013,4.090592e-18,0.5371863
529,-6.961953,-3.111396,-0.5,1.002897,-0.005034056,-1.879708e-31,0.5368906
529,-6.829864,-3.111396,-0.5,1.003238,-0.005503087,-8.182225e-18,0.536564
529,-6.697774,-3.111396,-0.5,1.00361,-0.006014849,3.466674e-32,0.5362036
529,-6.565685,-3.111396,-0.5,1.004019,-0.006573382,6.548162e-32,0.5358062
529,-6.433597,-3.111396,-0.5,1.004467,-0.007183055,4.314083e-32,0.5353681
529,-6.301507,-3.111396,-0.5,1.004957,-0.007848585,-4.314083e-32,0.5348853
